GEOID,metro_state,POP
3618388,"Cortland, NY",18670
3644193,"McGraw, NY",975
3673143,"Tannersville, NY",516
3616815,"Cold Brook, NY",306
3620731,"Dolgeville, NY",2069
3601286,"Allegany, NY",1696
3668891,"South Dayton, NY",580
3613288,"Celoron, NY",1027
3656231,"Panama, NY",444
3604440,"Barker, NY",507
3612958,"Cato, NY",498
3656814,"Pawling, NY",2262
3679015,"Weedsport, NY",1706
3608070,"Brewster, NY",2337
3649781,"Nelsonville, NY",632
3632754,"Haverstraw, NY",12045
3657749,"Piermont, NY",2531
3629597,"Gouverneur, NY",3666
3666102,"Searingtown, NY",NA
3630598,"Greenvale, NY",NA
3649506,"Nassau, NY",1098
3640175,"Kysorville, NY",NA
3675726,"Tuscarora, NY",NA
3613233,"Cedarhurst, NY",6633
3630191,"Great Neck Estates, NY",2879
3637847,"Island Park, NY",4886
3642972,"Livonia Center, NY",NA
3651319,"Norfolk, NY",NA
3682656,"Witherbee, NY",NA
3618542,"Country Knolls, NY",NA
3634198,"Herricks, NY",NA
3623701,"Eggertsville, NY",NA
3645106,"Manorhaven, NY",6627
3658486,"Plandome Heights, NY",1018
3658497,"Plandome Manor, NY",902
3679444,"Westbury, NY",15351
3670068,"Sparkill, NY",NA
3653231,"North Lynbrook, NY",NA
3632094,"Harbor Hills, NY",NA
3625120,"Fairview, NY",NA
3677167,"Verona, NY",NA
3653264,"North Merrick, NY",NA
3605661,"Bellerose Terrace, NY",NA
3655937,"Oxbow, NY",NA
3635144,"Holland Patent, NY",444
3608169,"Bridgewater, NY",NA
3639232,"Kenmore, NY",15020
3641135,"Lancaster, NY",10109
3678663,"Waterville, NY",1517
3656770,"Paul Smiths, NY",NA
3651847,"North Creek, NY",NA
3655002,"Ontario, NY",NA
3615814,"Clarence, NY",NA
3614058,"Chautauqua, NY",NA
3624625,"Erin, NY",NA
3604528,"Barneveld, NY",NA
3651915,"Northeast Ithaca, NY",NA
3619664,"Dansville, NY",4373
3629630,"Gowanda, NY",2547
3613376,"Centereach, NY",NA
3664155,"Rushford, NY",NA
3622447,"East Marion, NY",NA
3629509,"Gordon Heights, NY",NA
3631445,"Halesite, NY",NA
3638022,"Islip Terrace, NY",NA
3646514,"Melville, NY",NA
3651495,"North Bay Shore, NY",NA
3661142,"Remsenburg-Speonk, NY",NA
3647427,"Millport, NY",287
3620841,"Dover Plains, NY",NA
3634803,"Hillside Lake, NY",NA
3627969,"Gainesville, NY",218
3615902,"Clark Mills, NY",NA
3602550,"Argyle, NY",292
3665068,"Sandy Creek, NY",721
3661434,"Richburg, NY",419
3604396,"Bardonia, NY",NA
3670849,"Star Lake, NY",NA
3650257,"Newfield Hamlet, NY",NA
3669254,"South Huntington, NY",NA
3681419,"Wheatley Heights, NY",NA
3618118,"Copake Hamlet, NY",NA
3601550,"Altmar, NY",NA
3651467,"North Ballston Spa, NY",NA
3661115,"Remsen, NY",494
3642378,"Limestone, NY",NA
3627188,"Frankfort, NY",2427
3650837,"New Windsor, NY",NA
3642928,"Livingston Manor, NY",NA
3620995,"Duanesburg, NY",NA
3664199,"Rushville, NY",666
3613805,"Chappaqua, NY",NA
3640689,"Lake Mohegan, NY",NA
3684088,"Yorktown Heights, NY",NA
3659333,"Port Henry, NY",NA
3603331,"Avoca, NY",894
3675627,"Tully, NY",853
3660576,"Randolph, NY",NA
3628990,"Gilgo, NY",NA
3601517,"Altamont, NY",1669
3644424,"Madison, NY",285
3648593,"Morrisville, NY",1849
3638506,"Jeffersonville, NY",336
3682524,"Windsor, NY",860
3620082,"Delanson, NY",384
3612210,"Candor, NY",790
3626704,"Fort Ann, NY",469
3600342,"Afton, NY",799
3655948,"Oxford, NY",1379
3646206,"Mayfield, NY",791
3601187,"Alexandria Bay, NY",1028
3671620,"Stony Brook University, NY",NA
3617398,"Colton, NY",NA
3610231,"Brownville, NY",1081
3658601,"Plattsburgh West, NY",NA
3649726,"Nedrow, NY",NA
3628101,"Galway, NY",191
3677431,"Victory, NY",580
3620346,"Deposit, NY",1522
3645557,"Margaretville, NY",546
3678036,"Walton, NY",2798
3604550,"Barnum Island, NY",NA
3603408,"Babylon, NY",11992
3620379,"Dering Harbor, NY",11
3654430,"Ocean Beach, NY",83
3659157,"Poquott, NY",928
3664881,"Saltaire, NY",41
3626462,"Fonda, NY",752
3656110,"Palatine Bridge, NY",748
3632105,"Harbor Isle, NY",NA
3644792,"Malverne Park Oaks, NY",NA
3650067,"New Cassel, NY",NA
3658409,"Plainedge, NY",NA
3658849,"Point Lookout, NY",NA
3664441,"Saddle Rock Estates, NY",NA
3646162,"Maybrook, NY",3682
3655673,"Otisville, NY",1056
3615242,"Cherry Valley, NY",489
3641520,"Laurens, NY",246
3629894,"Grandyle Village, NY",NA
3663330,"Rodman, NY",NA
3607960,"Brasher Falls, NY",NA
3631022,"Groveland Station, NY",NA
3684035,"York Hamlet, NY",NA
3661236,"Retsof, NY",NA
3605562,"Belfast, NY",NA
3659322,"Port Gibson, NY",NA
3682260,"Willsboro, NY",NA
3671817,"Strykersville, NY",NA
3631918,"Hampton Manor, NY",NA
3616452,"Clintondale, NY",NA
3642488,"Lincoln Park, NY",NA
3673902,"Tillson, NY",NA
3628453,"Gates, NY",NA
3663792,"Roslyn Estates, NY",1233
3607069,"Blue Point, NY",NA
3622326,"East Ithaca, NY",NA
3602649,"Armonk, NY",NA
3642642,"Lisle, NY",296
3654452,"Odessa, NY",552
3618135,"Copenhagen, NY",772
3620390,"DeRuyter, NY",524
3670167,"Spencer, NY",707
3646646,"Meridian, NY",288
3602308,"Apalachin, NY",NA
3632017,"Hannibal, NY",525
3676001,"Unadilla, NY",1050
3625164,"Falconer, NY",2247
3658739,"Plessis, NY",NA
3677783,"Wadsworth, NY",NA
3622370,"East Kingston, NY",NA
3630675,"Greenwich, NY",1715
3602286,"Antwerp, NY",653
3602220,"Angola on the Lake, NY",NA
3659883,"Prospect, NY",NA
3660598,"Ransomville, NY",NA
3655574,"Oswego, NY",17236
3637044,"Huntington Station, NY",NA
3643214,"Lodi, NY",286
3605039,"Baywood, NY",NA
3624020,"Ellicottville, NY",382
3661588,"Richmondville, NY",849
3666949,"Sherman, NY",677
3676287,"University Gardens, NY",NA
3670387,"Springs, NY",NA
3615400,"Chestnut Ridge, NY",8020
3678454,"Washington Mills, NY",NA
3659993,"Pultneyville, NY",NA
3645392,"Marathon, NY",862
3668462,"Southampton, NY",3307
3675121,"Town Line, NY",NA
3667466,"Silver Springs, NY",732
3651583,"North Boston, NY",NA
3639243,"Kennedy, NY",NA
3630807,"Greigsville, NY",NA
3619411,"Cumminsville, NY",NA
3629520,"Gorham, NY",NA
3665519,"Schenevus, NY",NA
3629872,"Grand View-on-Hudson, NY",297
3613079,"Cayuga Heights, NY",3604
3657815,"Pike, NY",NA
3624867,"Fabius, NY",332
3610341,"Buchanan, NY",2232
3646750,"Merritt Park, NY",NA
3611847,"Camden, NY",2159
3675682,"Turin, NY",227
3616727,"Cohocton, NY",791
3682084,"Williamsville, NY",5220
3680291,"West Hurley, NY",NA
3635738,"Hortonville, NY",NA
3659498,"Portville, NY",948
3679301,"West Bay Shore, NY",NA
3647548,"Milton, NY",NA
3670477,"Springwater Hamlet, NY",NA
3649748,"Nelliston, NY",570
3677513,"Village Green, NY",NA
3641784,"Leeds, NY",NA
3644006,"Lyons Falls, NY",549
3650397,"New Hyde Park, NY",9807
3601737,"Ames, NY",139
3624713,"Esperance, NY",325
3683371,"Wyoming, NY",417
3618201,"Corfu, NY",701
3640486,"Lake Erie Beach, NY",NA
3604803,"Baxter Estates, NY",1049
3623635,"Edwards, NY",NA
3657287,"Perrysburg, NY",NA
3625747,"Fillmore, NY",NA
3648208,"Montrose, NY",NA
3677684,"Voorheesville, NY",2771
3608334,"Brinckerhoff, NY",NA
3645073,"Mannsville, NY",335
3625571,"Felts Mills, NY",NA
3669023,"South Floral Park, NY",1790
3643720,"Lowville, NY",3312
3601033,"Albion, NY",5735
3612870,"Castleton-on-Hudson, NY",1462
3679499,"West Carthage, NY",1934
3642884,"Liverpool, NY",2204
3678113,"Wampsville, NY",611
3602583,"Arkport, NY",791
3648296,"Moravia, NY",1209
3632710,"Hastings-on-Hudson, NY",7853
3605100,"Beacon, NY",13968
3638748,"Johnson City, NY",14161
3653022,"North Hills, NY",5969
3611704,"Caledonia, NY",2094
3625967,"Fishkill, NY",2155
3642026,"Le Roy, NY",4260
3641872,"Leicester, NY",440
3682359,"Wilson, NY",1221
3635155,"Holley, NY",1683
3641487,"Laurel Hollow, NY",2033
3665255,"Saratoga Springs, NY",28212
3620698,"Dobbs Ferry, NY",11027
3637803,"Irvington, NY",6473
3607190,"Bolivar, NY",976
3680186,"West Hampton Dunes, NY",58
3606945,"Bloomfield, NY",1307
3648090,"Montebello, NY",4593
3624251,"Elmira Heights, NY",3805
3666993,"Sherrill, NY",2974
3657177,"Penn Yan, NY",4925
3613981,"Chateaugay, NY",798
3630169,"Great Neck, NY",10209
3663770,"Roslyn, NY",2902
3602143,"Andover, NY",977
3653055,"North Hornell, NY",737
3601154,"Alexander, NY",493
3612144,"Canandaigua, NY",10156
3652188,"North Haven, NY",892
3604253,"Ballston Spa, NY",5226
3626209,"Fleischmanns, NY",310
3670189,"Spencerport, NY",3657
3684099,"Yorkville, NY",2568
3647823,"Mohawk, NY",2526
3604759,"Bath, NY",5472
3665959,"Scottsville, NY",1916
3661621,"Richville, NY",302
3647757,"Minoa, NY",3415
3678553,"Waterloo, NY",4872
3664309,"Rye, NY",15695
3621105,"Dunkirk, NY",11756
3634121,"Herkimer, NY",7262
3646415,"Medina, NY",5656
3618333,"Cornwall-on-Hudson, NY",2918
3612177,"Canaseraga, NY",509
3664639,"St. Johnsville, NY",1676
3678696,"Watkins Glen, NY",1872
3629113,"Glen Cove, NY",27166
3656660,"Patchogue, NY",12321
3634495,"Highland Falls, NY",3829
3628618,"Geneseo, NY",8120
3620313,"Depew, NY",15011
3679174,"Wesley Hills, NY",5919
3613002,"Catskill, NY",3814
3678465,"Washingtonville, NY",5770
3673000,"Syracuse, NY",142327
3644787,"Malverne, NY",8485
3611902,"Camillus, NY",1195
3621050,"Dundee, NY",1630
3660895,"Red Hook, NY",1951
3603001,"Attica, NY",2404
3608103,"Briarcliff Manor, NY",8094
3665475,"Schaghticoke, NY",576
3646536,"Menands, NY",3864
3628640,"Geneva, NY",12631
3680181,"Westhampton Beach, NY",1797
3604715,"Batavia, NY",14379
3622865,"East Rochester, NY",6490
3612749,"Cassadaga, NY",593
3626924,"Fort Plain, NY",2224
3608466,"Brockport, NY",8163
3624229,"Elmira, NY",27054
3670420,"Spring Valley, NY",32261
3649891,"Newark, NY",8836
3626264,"Floral Park, NY",15844
3635694,"Horseheads, NY",6336
3638264,"Jamestown, NY",29058
3613068,"Cayuga, NY",519
3602044,"Amityville, NY",9399
3646866,"Middleburgh, NY",1417
3635672,"Hornell, NY",8302
3658475,"Plandome, NY",1466
3638781,"Johnstown, NY",8230
3658937,"Poland, NY",478
3645480,"Marcellus, NY",1717
3657023,"Pelham Manor, NY",5534
3606849,"Blasdell, NY",2662
3668242,"Sodus Point, NY",858
3667510,"Skaneateles, NY",2465
3611000,"Buffalo, NY",255284
3622557,"East Nassau, NY",569
3627419,"Fredonia, NY",10303
3663264,"Rockville Centre, NY",24550
3660675,"Ravena, NY",3173
3641069,"Lakewood, NY",2797
3634847,"Hilton, NY",5777
3614003,"Chatham, NY",1622
3615638,"Churchville, NY",2110
3641223,"Lansing, NY",3646
3668209,"Sodus, NY",1708
3608532,"Bronxville, NY",6408
3612254,"Canisteo, NY",2135
3631852,"Hammondsport, NY",622
3656088,"Painted Post, NY",1924
3657243,"Perry, NY",3488
3673605,"Thomaston, NY",2613
3630521,"Green Island, NY",2622
3645018,"Manlius, NY",4434
3640530,"Lake Grove, NY",11056
3661148,"Rensselaer, NY",9171
3622260,"East Hills, NY",7233
3654078,"Nunda, NY",1283
3624823,"Evans Mills, NY",556
3605034,"Bayville, NY",6732
3624515,"Endicott, NY",12532
3639853,"Kiryas Joel, NY",26813
3625527,"Fayetteville, NY",4044
3681138,"West Valley, NY",NA
3629245,"Glen Head, NY",NA
3616958,"Cold Spring Harbor, NY",NA
3615363,"Chestertown, NY",NA
3673715,"Thornwood, NY",NA
3675572,"Tuckahoe, NY",NA
3623822,"Elizabethtown, NY",NA
3656187,"Palmyra, NY",3321
3646976,"Middle Island, NY",NA
3683426,"Yaphank, NY",NA
3628035,"Galeville, NY",NA
3612584,"Caroga Lake, NY",NA
3646668,"Merrick, NY",NA
3645700,"Marlboro, NY",NA
3608257,"Brighton, NY",NA
3667851,"Smithtown, NY",NA
3661016,"Redwood, NY",NA
3654056,"Noyack, NY",NA
3623789,"Elbridge, NY",998
3649429,"Naples, NY",994
3678333,"Warsaw, NY",3248
3644677,"Malden-on-Hudson, NY",NA
3665882,"Scotchtown, NY",NA
3628761,"Germantown, NY",NA
3646085,"Mastic Beach, NY",NA
3638253,"Jamesport, NY",NA
3680082,"West Glens Falls, NY",NA
3628431,"Gasport, NY",NA
3621578,"East Atlantic Beach, NY",NA
3623316,"Eatons Neck, NY",NA
3670717,"Stannards, NY",NA
3670552,"Staatsburg, NY",NA
3640585,"Lake Katrine, NY",NA
3661874,"Ripley, NY",NA
3640508,"Lake George, NY",874
3612331,"Canton, NY",6496
3639727,"Kingston, NY",22793
3667411,"Silver Creek, NY",2457
3654155,"Oakfield, NY",1693
3678960,"Webster, NY",5667
3638275,"Jamestown West, NY",NA
3672246,"Sunset Bay, NY",NA
3632523,"Hartsdale, NY",NA
3634451,"High Falls, NY",NA
3626561,"Forest Home, NY",NA
3622980,"East Shoreham, NY",NA
3632391,"Harris Hill, NY",NA
3681127,"Westvale, NY",NA
3669199,"South Hill, NY",NA
3631258,"Hadley, NY",NA
3672554,"Syosset, NY",NA
3659377,"Port Jefferson Station, NY",NA
3615000,"Cheektowaga, NY",NA
3622810,"Eastport, NY",NA
3606574,"Billington Heights, NY",NA
3658684,"Pleasant Valley, NY",NA
3639672,"Kings Park, NY",NA
3646503,"Melrose Park, NY",NA
3665761,"Scio, NY",NA
3659740,"Prattsville, NY",NA
3625417,"Farmingville, NY",NA
3630136,"Great Bend, NY",NA
3621809,"Eastchester, NY",NA
3676210,"Unionville, NY",594
3642345,"Lime Lake, NY",NA
3642950,"Livonia, NY",1460
3626880,"Fort Johnson, NY",464
3673880,"Ticonderoga, NY",NA
3683041,"Woodstock, NY",NA
3647554,"Milton, NY",NA
3627672,"Frewsburg, NY",NA
3642081,"Levittown, NY",NA
3612419,"Carle Place, NY",NA
3671718,"Stottville, NY",NA
3648450,"Moriches, NY",NA
3643885,"Lyncourt, NY",NA
3655189,"Orange Lake, NY",NA
3679785,"West Elmira, NY",NA
3617893,"Constantia, NY",NA
3673517,"Theresa, NY",781
3678850,"Wayland, NY",1764
3668968,"South Fallsburg, NY",NA
3666850,"Shelter Island Heights, NY",NA
3677728,"Waddington, NY",943
3667730,"Smallwood, NY",NA
3656291,"Parc, NY",NA
3613530,"Central Bridge, NY",NA
3682744,"Woodbury, NY",NA
3637022,"Huntington Bay, NY",1437
3657518,"Phelps, NY",1898
3650573,"Newport, NY",600
3666481,"Setauket-East Setauket, NY",NA
3640651,"Lake Luzerne, NY",NA
3619972,"Deer Park, NY",NA
3658794,"Poestenkill, NY",NA
3605188,"Beaver Dam Lake, NY",NA
3638500,"Jefferson Valley-Yorktown, NY",NA
3622084,"East Glenville, NY",NA
3634693,"Hillcrest, NY",NA
3618443,"Cortland West, NY",NA
3628310,"Gardnertown, NY",NA
3619308,"Crystal Beach, NY",NA
3649363,"Myers Corner, NY",NA
3663473,"Ronkonkoma, NY",NA
3660884,"Redford, NY",NA
3661797,"Rifton, NY",NA
3644534,"Mahopac, NY",NA
3666366,"Seneca Knolls, NY",NA
3678003,"Wallkill, NY",NA
3611748,"Callicoon, NY",NA
3623602,"Edmeston, NY",NA
3637198,"Hyde Park, NY",NA
3678421,"Washington Heights, NY",NA
3630609,"Greenville, NY",NA
3678289,"Warrensburg, NY",NA
3677211,"Verplanck, NY",NA
3658057,"Pine Hill, NY",NA
3611550,"Byersville, NY",NA
3626759,"Fort Drum, NY",NA
3654639,"Old Forge, NY",NA
3648010,"Monsey, NY",NA
3654112,"Oak Beach-Captree, NY",NA
3623404,"Eden, NY",NA
3635111,"Holland, NY",NA
3663132,"Rock Hill, NY",NA
3639397,"Kerhonkson, NY",NA
3642609,"Linwood, NY",NA
3656132,"Palenville, NY",NA
3651262,"Niskayuna, NY",NA
3608059,"Brewerton, NY",NA
3680258,"West Hills, NY",NA
3678575,"Water Mill, NY",NA
3606464,"Big Flats, NY",NA
3618762,"Cragsmoor, NY",NA
3678487,"Watchtower, NY",NA
3621589,"East Aurora, NY",6160
3631643,"Hamburg, NY",9712
3674183,"Tonawanda, NY",NA
3666212,"Selden, NY",NA
3636233,"Huntington, NY",NA
3656869,"Peach Lake, NY",NA
3646404,"Medford, NY",NA
3626649,"Forestville, NY",NA
3644149,"Macedon, NY",NA
3654705,"Old Westbury, NY",4614
3664232,"Russell Gardens, NY",946
3666047,"Sea Cliff, NY",5020
3671267,"Stewart Manor, NY",1956
3676331,"Upper Brookville, NY",1744
3676705,"Valley Stream, NY",37431
3682986,"Woodsburgh, NY",780
3664452,"Sagaponack, NY",323
3640937,"Lake Success, NY",3144
3641432,"Lattingtown, NY",1764
3641553,"Lawrence, NY",6556
3643335,"Long Beach, NY",33454
3643874,"Lynbrook, NY",19448
3646107,"Matinecock, NY",833
3647636,"Mineola, NY",19207
3649330,"Muttontown, NY",3668
3654562,"Old Brookville, NY",2187
3665288,"Saugerties, NY",3808
3613618,"Centre Island, NY",409
3622876,"East Rockaway, NY",9814
3628178,"Garden City, NY",22454
3634308,"Hewlett Harbor, NY",1272
3639309,"Kensington, NY",1189
3658574,"Plattsburgh, NY",19515
3619070,"Croghan, NY",594
3624075,"Ellisburg, NY",233
3629322,"Glen Park, NY",471
3664408,"Sackets Harbor, NY",1397
3678608,"Watertown, NY",24838
3654485,"Ogdensburg, NY",10436
3659564,"Potsdam, NY",8991
3650617,"New Rochelle, NY",78557
3655530,"Ossining, NY",24812
3657001,"Pelham, NY",6947
3658728,"Pleasantville, NY",7260
3665431,"Scarsdale, NY",17871
3675583,"Tuckahoe, NY",6549
3627815,"Fulton, NY",11102
3640200,"Lacona, NY",547
3656341,"Parish, NY",427
3620951,"Dryden, NY",2047
3627529,"Freeville, NY",490
3602737,"Asharoken, NY",646
3605771,"Bellport, NY",2047
3608323,"Brightwaters, NY",3059
3630576,"Greenport, NY",2231
3600408,"Airmont, NY",8786
3638934,"Kaser, NY",5368
3632402,"Harrison, NY",28943
3641333,"Larchmont, NY",6087
3647361,"Millerton, NY",925
3674023,"Tivoli, NY",1081
3678168,"Wappingers Falls, NY",5544
3650705,"New Square, NY",8763
3654100,"Nyack, NY",7156
3658992,"Pomona, NY",3262
3669441,"South Nyack, NY",3316
3671894,"Suffern, NY",11007
3654012,"Norwood, NY",1560
3603188,"Aurora, NY",672
3684000,"Yonkers, NY",200370
3631830,"Hammond, NY",270
3634264,"Heuvelton, NY",722
3646019,"Massena, NY",10200
3640761,"Lake Placid, NY",2357
3602902,"Athens, NY",1598
3618718,"Coxsackie, NY",2670
3616419,"Clinton, NY",1707
3651011,"New York Mills, NY",3212
3655376,"Oriskany Falls, NY",690
3663418,"Rome, NY",32148
3624988,"Fair Haven, NY",717
3676155,"Union Springs, NY",1147
3665233,"Saranac Lake, NY",5200
3672521,"Sylvan Beach, NY",879
3635969,"Hudson, NY",6072
3639562,"Kinderhook, NY",1124
3676617,"Valatie, NY",1841
3682942,"Woodmere, NY",NA
3629333,"Glens Falls, NY",14262
3647042,"Middletown, NY",28189
3648142,"Montgomery, NY",4528
3650034,"Newburgh, NY",28177
3675803,"Tuxedo Park, NY",600
3616628,"Cobleskill, NY",4356
3665585,"Schoharie, NY",816
3666663,"Sharon Springs, NY",525
3670123,"Speculator, NY",299
3618212,"Corinth, NY",2445
3646360,"Mechanicville, NY",5037
3637275,"Ilion, NY",7668
3642741,"Little Falls, NY",4637
3665750,"Schuylerville, NY",1317
3678520,"Waterford, NY",2277
3620126,"Delhi, NY",2949
3627221,"Franklin, NY",338
3631940,"Hancock, NY",933
3667334,"Sidney, NY",3585
3670618,"Stamford, NY",1027
3642829,"Little Valley, NY",1079
3632963,"Head of the Harbor, NY",1458
3642554,"Lindenhurst, NY",26801
3635276,"Homer, NY",3101
3643005,"Lloyd Harbor, NY",3658
3654617,"Old Field, NY",909
3664485,"Sag Harbor, NY",2283
3615297,"Chester, NY",4091
3626319,"Florida, NY",2919
3629542,"Goshen, NY",5370
3613024,"Cattaraugus, NY",904
3654716,"Olean, NY",13437
3608488,"Brocton, NY",1395
3615187,"Cherry Creek, NY",431
3646239,"Mayville, NY",1592
3667488,"Sinclairville, NY",547
3679939,"Westfield, NY",2967
3642147,"Lewiston, NY",2570
3643082,"Lockport, NY",20305
3653682,"North Tonawanda, NY",30245
3618047,"Cooperstown, NY",1754
3628959,"Gilbertsville, NY",373
3648483,"Morris, NY",559
3627859,"Fultonville, NY",783
3631291,"Hagaman, NY",1272
3630411,"Greene, NY",1416
3653979,"Norwich, NY",6540
3601000,"Albany, NY",96460
3616749,"Cohoes, NY",16687
3617332,"Colonie, NY",7618
3678806,"Waverly, NY",4115
3678674,"Watervliet, NY",9900
3611154,"Burke, NY",200
3675671,"Tupper Lake, NY",3443
3612188,"Canastota, NY",4544
3621523,"Earlville, NY",805
3631709,"Hamilton, NY",4092
3649220,"Munnsville, NY",463
3626770,"Fort Edward, NY",3268
3630026,"Granville, NY",2439
3654837,"Oneida, NY",10894
3635980,"Hudson Falls, NY",7056
3681622,"Whitehall, NY",2542
3604033,"Bainbridge, NY",1303
3637132,"Hurley, NY",NA
3649418,"Napanoch, NY",NA
3648175,"Monticello, NY",6385
3606607,"Binghamton, NY",44399
3624273,"Elmont, NY",NA
3628189,"Garden City Park, NY",NA
3628200,"Garden City South, NY",NA
3634286,"Hewlett, NY",NA
3637583,"Inwood, NY",NA
3656212,"Pamelia Center, NY",NA
3605683,"Belleville, NY",NA
3643533,"Lorraine, NY",NA
3657782,"Pierrepont Manor, NY",NA
3680522,"Westmoreland, NY",NA
3613662,"Chadwicks, NY",NA
3682612,"Winthrop, NY",NA
3652040,"North Gates, NY",NA
3601011,"Albertson, NY",NA
3604143,"Baldwin, NY",NA
3604154,"Baldwin Harbor, NY",NA
3606387,"Bethpage, NY",NA
3622480,"East Massapequa, NY",NA
3642279,"Lido Beach, NY",NA
3644897,"Manhasset, NY",NA
3601572,"Altona, NY",NA
3619408,"Cumberland Head, NY",NA
3648241,"Mooers, NY",NA
3648538,"Morrisonville, NY",NA
3644908,"Manhasset Hills, NY",NA
3645986,"Massapequa, NY",NA
3651517,"North Bellmore, NY",NA
3653792,"North Wantagh, NY",NA
3654551,"Old Bethpage, NY",NA
3655992,"Oyster Bay, NY",NA
3669364,"South Lima, NY",NA
3633128,"Hemlock, NY",NA
3657804,"Piffard, NY",NA
3683063,"Woodsville, NY",NA
3641036,"Lakeville, NY",NA
3665508,"Schenectady, NY",65273
3665926,"Scottsburg, NY",NA
3617622,"Conesus Lake, NY",NA
3606794,"Black River, NY",1241
3612683,"Carthage, NY",3289
3619994,"Deferiet, NY",283
3622502,"East Meadow, NY",NA
3603320,"Averill Park, NY",NA
3680863,"West Sand Lake, NY",NA
3658442,"Plainview, NY",NA
3663506,"Roosevelt, NY",NA
3663814,"Roslyn Heights, NY",NA
3664842,"Salisbury, NY",NA
3669188,"South Hempstead, NY",NA
3676089,"Uniondale, NY",NA
3678146,"Wantagh, NY",NA
3680225,"West Hempstead, NY",NA
3664859,"Salisbury Mills, NY",NA
3626752,"Fort Covington Hamlet, NY",NA
3620500,"Dexter, NY",997
3683349,"Wynantskill, NY",NA
3600155,"Accord, NY",NA
3628244,"Gardiner, NY",NA
3629014,"Glasco, NY",NA
3634786,"Hillside, NY",NA
3658541,"Plattekill, NY",NA
3659311,"Port Ewen, NY",NA
3663742,"Rosendale Hamlet, NY",NA
3667081,"Shokan, NY",NA
3677948,"Walker Valley, NY",NA
3631346,"Hailesboro, NY",NA
3632006,"Hannawa Falls, NY",NA
3618817,"Cranberry Lake, NY",NA
3605342,"Bedford Hills, NY",NA
3625043,"Fairmount, NY",NA
3674166,"Tonawanda, NY",14745
3611440,"Busti, NY",NA
3664716,"St. Regis Falls, NY",NA
3615121,"Chenango Bridge, NY",NA
3668088,"Smithville Flats, NY",NA
3631137,"Guilford, NY",NA
3620852,"Downsville, NY",NA
3682304,"Wilmington, NY",NA
3643401,"Long Lake, NY",NA
3632578,"Hartwick, NY",NA
3661368,"Rhinecliff, NY",NA
3656363,"Parishville, NY",NA
3627452,"Freedom Plains, NY",NA
3664430,"Saddle Rock, NY",988
3643962,"Lyons, NY",NA
3675341,"Tribes Hill, NY",NA
3604286,"Balmville, NY",NA
3647988,"Monroe, NY",8586
3626902,"Fort Montgomery, NY",NA
3646349,"Mechanicstown, NY",NA
3657980,"Pine Bush, NY",NA
3678063,"Walton Park, NY",NA
3679796,"West End, NY",NA
3614102,"Chazy, NY",NA
3665640,"Schroon Lake, NY",NA
3659831,"Preston-Potter Hollow, NY",NA
3680423,"Westmere, NY",NA
3649473,"Narrowsburg, NY",NA
3608147,"Bridgeport, NY",NA
3624526,"Endwell, NY",NA
3645573,"Mariaville Lake, NY",NA
3663924,"Rotterdam, NY",NA
3659619,"Pottersville, NY",NA
3607245,"Bolton Landing, NY",NA
3621226,"Durhamville, NY",NA
3653462,"North Rose, NY",NA
3682029,"Williamson, NY",NA
3665332,"Savannah, NY",NA
3629058,"Glen Aubrey, NY",NA
3658189,"Pine Valley, NY",NA
3611935,"Campbell, NY",NA
3648750,"Mountain Lodge Park, NY",NA
3606644,"Binghamton University, NY",NA
3611638,"Cairo, NY",NA
3638451,"Jefferson Heights, NY",NA
3682469,"Windham, NY",NA
3664771,"Salem, NY",NA
3639089,"Keeseville, NY",NA
3649605,"Natural Bridge, NY",NA
3605848,"Bemus Point, NY",347
3644710,"Malone, NY",5600
